ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B07VPD2BT9,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,"Clothing, Shoes & Jewelry",$23966.55,1845,$12.99,$5.14,7.85,"9,152",1331,68,1,Gofriendly,4.4,"""2.5197"" x ""6.6142"" x ""9.685""",Standard (Large),0.4497
B074628WSN,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,"Clothing, Shoes & Jewelry",$28037.1,1690,$16.59,$5.68,10.91,"14,848",944,71,1,Gofriendly,4.3,"""9.69"" x ""6.61"" x ""2.52""",Standard (Large),0.45
B0745WDVYM,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,Sports & Outdoors,$23889.6,1440,$16.59,$5.68,10.91,"5,247",1355,48,1,Gofriendly,4.4,"""9.69"" x ""6.61"" x ""2.52""",Standard (Large),0.45
B07SM4FQYW,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,Sports & Outdoors,$15428.7,930,$16.59,$5.68,10.91,"5,199",1285,69,1,Gofriendly,4.3,"""1.7"" x ""4.6"" x ""8.1""",Standard (Large),0.2491
B07SP8V27Q,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,Sports & Outdoors,$12442.5,750,$16.59,$5.68,10.91,"6,529",1361,68,1,Gofriendly,4.3,"""2.1"" x ""10.2"" x ""11.5""",Standard (Large),0.7011
B07VMCH8DQ,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,"Clothing, Shoes & Jewelry",$21043.8,1620,$12.99,$5.14,7.85,"11,019",1343,68,1,Gofriendly,4.4,"""2.5197"" x ""6.6142"" x ""9.685""",Standard (Large),0.4497
B07JQX3H9X,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,Sports & Outdoors,$16921.8,1020,$16.59,N.A.,N.A.,"4,532",1280,69,1,Gofriendly,4.3,"""2.8"" x ""6.4"" x ""9.8""",,0.6504
B07G92KGXQ,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,Sports & Outdoors,$17668.35,1065,$16.59,N.A.,N.A.,"4,394",1348,68,1,Gofriendly,4.4,N.A.,,
B07JR2P9ZH,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,Sports & Outdoors,$14433.3,870,$16.59,$5.68,10.91,"6,085",1361,68,1,Gofriendly,4.3,"""2.8"" x ""6"" x ""9.65""",Standard (Large),0.5997
B0794M7DSQ,"Compression Socks Plantar Fasciitis for Women Men (3/5/7 Pack), 8-15 mmhg Athletic Sock Arch Support Flight Travel Nurses",ACTINPUT,"Clothing, Shoes & Jewelry",$23391.9,1410,$16.59,$5.68,10.91,"13,242",970,73,1,Gofriendly,4.3,"""7.09"" x ""5.31"" x ""2.91""",Standard (Large),0.6
B07WSM8VWJ,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$3235.95,405,$7.99,$4.39,3.6,"87,832",349,65,1,ACTINPUT SOCKS,4.4,"""0.9"" x ""5.1"" x ""8""",Standard (Large),0.2006
B07DCJLGNR,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$2508.86,314,$7.99,$4.39,3.6,"121,452",349,65,1,ACTINPUT SOCKS,4.4,"""7.2"" x ""3.82"" x ""1.18""",Standard (Large),0.2
B07MGF5SZZ,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$479.4,60,$7.99,N.A.,N.A.,"75,116",350,65,1,ACTINPUT SOCKS,4.4,N.A.,,
B07DW823S2,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$4326.3,570,$7.59,$4.33,3.26,"8,984",147,65,1,ACTINPUT SOCKS,4.6,"""1.2"" x ""3.78"" x ""7.17""",Standard (Large),0.0904
B07WWV4NY6,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$2556.8,320,$7.99,$3.61,4.38,"121,452",349,65,1,ACTINPUT SOCKS,4.4,"""0.5"" x ""6"" x ""10.45""",Standard (Small),0.2006
B07MQR2N3Y,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,"Clothing, Shoes & Jewelry",$7627.95,1005,$7.59,N.A.,N.A.,"20,136",350,65,1,ACTINPUT SOCKS,4.5,N.A.,,
B07XM6NX8G,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$1288.5,150,$8.59,$3.7,4.89,"31,582",349,65,1,ACTINPUT SOCKS,4.4,"""0.7"" x ""6.45"" x ""10.5""",Standard (Small),0.0992
B07GGS9R3L,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$6375.6,840,$7.59,$4.33,3.26,"5,789",146,70,1,ACTINPUT SOCKS,4.6,"""2.4409"" x ""6.063"" x ""9.3701""",Standard (Large),0.4938
B07WR1GF9H,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$719.1,90,$7.99,N.A.,N.A.,"47,842",350,65,1,ACTINPUT SOCKS,4.4,"""0.9"" x ""5.5"" x ""9.5""",,0.2006
B07WPCFCH6,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$1558.05,195,$7.99,$4.39,3.6,"91,677",349,65,1,ACTINPUT SOCKS,4.4,"""1"" x ""6.2"" x ""10.7""",Standard (Large),0.1499
B07WS6SYCX,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$719.1,90,$7.99,$3.61,4.38,"52,401",350,65,1,ACTINPUT SOCKS,4.4,"""0.2"" x ""3.9"" x ""7.2""",Standard (Small),0.2006
B07PBGVLBF,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$719.1,90,$7.99,N.A.,N.A.,"55,757",350,65,1,ACTINPUT SOCKS,4.4,"""0"" x ""0"" x ""0""",,0
B0752BCFFR,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$1438.2,180,$7.99,N.A.,N.A.,"82,668",350,65,1,ACTINPUT SOCKS,4.4,"""2"" x ""1"" x ""0.2""",,0
B07KPST2B5,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$958.8,120,$7.99,N.A.,N.A.,"36,135",348,65,1,ACTINPUT SOCKS,4.4,N.A.,,
B07WQZGNXX,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$719.1,90,$7.99,N.A.,N.A.,"53,180",350,65,1,ACTINPUT SOCKS,4.4,N.A.,,
B07PQC2VSD,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$4194.75,525,$7.99,N.A.,N.A.,"87,832",349,65,1,ACTINPUT SOCKS,4.4,"""1.2"" x ""4.9"" x ""9.7""",,0.2006
B07YDD3ZT7,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$1917.6,240,$7.99,$3.61,4.38,"109,085",349,65,1,ACTINPUT SOCKS,4.4,"""0.5"" x ""4"" x ""9.5""",Standard (Small),0.2006
B07WWT7QNP,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$719.1,90,$7.99,N.A.,N.A.,"53,425",350,65,1,ACTINPUT SOCKS,4.4,N.A.,,
B07YJBGF18,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$958.8,120,$7.99,$4.39,3.6,"41,560",350,65,1,ACTINPUT SOCKS,4.4,"""1.2205"" x ""6.1417"" x ""10.4724""",Standard (Large),0.2006
B07WV8YNRQ,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$958.8,120,$7.99,$3.61,4.38,"36,135",348,65,1,ACTINPUT SOCKS,4.4,"""0.4"" x ""4.3"" x ""9.2""",Standard (Small),0.2006
B07WYCZKN1,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$958.8,120,$7.99,$4.39,3.6,"35,307",350,65,1,ACTINPUT SOCKS,4.4,"""0.8"" x ""5"" x ""8""",Standard (Large),0.1499
B07XXZGBK6,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,"Clothing, Shoes & Jewelry",$8083.35,1065,$7.59,$4.33,3.26,"19,084",348,65,1,ACTINPUT SOCKS,4.5,"""1.25"" x ""6"" x ""10.5""",Standard (Large),0.2006
B07DCHJ8K6,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$1558.05,195,$7.99,$4.39,3.6,"91,677",349,65,1,ACTINPUT SOCKS,4.4,"""1.2"" x ""3.78"" x ""7.17""",Standard (Large),0.0904
B0752BRH32,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,"Clothing, Shoes & Jewelry",$8424.9,1110,$7.59,N.A.,N.A.,"18,046",355,65,1,ACTINPUT SOCKS,4.4,"""2"" x ""1"" x ""0.2""",,
B07MCRB5CY,"Compression Socks Women & Men - Best for Running,Medical,Athletic Sports,Flight Travel, Pregnancy",ACTINPUT,Sports & Outdoors,$2516.85,315,$7.99,$4.39,3.6,"109,085",349,65,1,ACTINPUT SOCKS,4.4,"""1.8"" x ""5"" x ""6.5""",Standard (Large),0.2491
B01M05GBAD,"Copper Compression Ankle Running Socks Men Women 3/7 Pack, Performance Cozy Low Cut Cushion Athletic socks Arch Support",ACTINPUT,"Clothing, Shoes & Jewelry",$12533.4,660,$18.99,$6.04,12.95,"32,968",133,69,1,Gofriendly,4.3,"""8.1"" x ""4.6"" x ""1.7""",Standard (Large),0.25
B06Y2GQXHQ,"Copper Compression Ankle Running Socks Men Women 3/7 Pack, Performance Cozy Low Cut Cushion Athletic socks Arch Support",ACTINPUT,"Clothing, Shoes & Jewelry",$5936.7,330,$17.99,$5.89,12.1,"62,422",178,70,1,Gofriendly,4.3,"""6.81"" x ""3.19"" x ""1.3""",Standard (Large),0.15
B06XKVLFJ7,"Copper Compression Ankle Running Socks Men Women 3/7 Pack, Performance Cozy Low Cut Cushion Athletic socks Arch Support",ACTINPUT,"Clothing, Shoes & Jewelry",$7016.1,390,$17.99,$5.89,12.1,"52,696",166,54,1,Gofriendly,4.4,"""11.1"" x ""7.72"" x ""2.2""",Standard (Large),0.95
B083TP4ZQ1,"Copper Compression Socks for Men & Women 20-30 mmHg Medical Graduated Compression Stockings for Nurses Shin Splints Diabetic Sports Running Pregnancy (Black, Large/X-Large)",ACTINPUT,Health & Household,$377.7,30,$12.59,N.A.,N.A.,"146,296",20,68,1,ACTINPUT SOCKS,4.8,N.A.,,
B07XNY72VD,"Copper Compression Socks for Men & Women 20-30 mmHg Medical Graduated Compression Stockings for Nurses Shin Splints Diabetic Sports Running Pregnancy (Black, Small/Medium)",ACTINPUT,Health & Household,$0,0,$13.99,$4.51,9.48,"321,940",19,68,1,ACTINPUT SOCKS,4.9,"""0.5984"" x ""4.6969"" x ""12.0984""",Standard (Small),0.1499
B07M7G69XC,"Copper Compression Socks for Men & Women 20-30 mmHg Medical Graduated Compression Stockings for Nurses Shin Splints Diabetic Sports Running Pregnancy (Black, Small/Medium)",ACTINPUT,Health & Household,$0,0,$12.99,$5.14,7.85,"280,505",20,68,1,ACTINPUT SOCKS,4.8,"""2"" x ""9.5"" x ""11.5""",Standard (Large),0.7496
B07WGTTMXP,"Copper Compression Socks for Men & Women 20-30 mmHg Medical Graduated Compression Stockings for Nurses Shin Splints Diabetic Sports Running Pregnancy (Blue+Black+Black+Blue,Small/Medium)",ACTINPUT,Health & Household,$0,0,$12.99,N.A.,N.A.,"495,776",20,68,1,ACTINPUT SOCKS,4.8,N.A.,,
B07S9JMQYM,Men's Ankle Athletic Running Socks Sports Performance Best Comfort Cushioned Tab Socks,ACTINPUT,Sports & Outdoors,$0,0,$13.99,$5.29,8.7,"392,102",16,62,1,Yshow Co,4.1,"""2.7559"" x ""9.6457"" x ""10.0394""",Standard (Large),0.7452
B07RJPJNJ5,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$0,0,$12.99,$5.14,7.85,"256,365",44,68,1,Gofriendly,4.3,"""1.7"" x ""4.6"" x ""8.1""",Standard (Large),0.2491
B07RKTCPHH,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$389.7,30,$12.99,N.A.,N.A.,"98,375",54,68,1,Gofriendly,4.5,N.A.,,
B07T17PDLW,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$0,0,$12.99,N.A.,N.A.,"243,382",54,68,1,Gofriendly,4.5,N.A.,,
B07S6BHN2L,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$0,0,$12.99,$5.14,7.85,"244,962",45,68,1,Gofriendly,4.4,"""3.45"" x ""9.95"" x ""11.45""",Standard (Large),0.7694
B07T17JRND,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$194.85,15,$12.99,$5.14,7.85,"239,022",54,68,1,Gofriendly,4.5,"""2.5197"" x ""6.6142"" x ""9.685""",Standard (Large),0.4497
B07QFPX5B8,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$0,0,$12.99,$5.14,7.85,"244,962",46,48,1,Gofriendly,4.4,"""2.5"" x ""9.5"" x ""11""",Standard (Large),0.7606
B07S8CLWDF,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$0,0,$12.99,$5.14,7.85,"242,812",46,68,1,Gofriendly,4.4,"""2"" x ""4.1"" x ""8.7""",Standard (Large),0.5997
B07SX3LSBS,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$0,0,$12.99,$5.14,7.85,"256,935",44,68,1,Gofriendly,4.3,"""2.5197"" x ""6.6142"" x ""9.685""",Standard (Large),0.4497
B07T4FK8G3,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$194.85,15,$12.99,$5.14,7.85,"232,690",54,68,1,Gofriendly,4.5,"""2.5197"" x ""6.6142"" x ""9.685""",Standard (Large),0.4497
B07SZ5396B,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$0,0,$12.99,N.A.,N.A.,"257,783",44,68,1,Gofriendly,4.3,N.A.,,
B07SVYMSYF,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,"Clothing, Shoes & Jewelry",$0,0,$12.99,$5.14,7.85,"491,979",56,66,1,Gofriendly,4.5,"""2.5197"" x ""6.6142"" x ""9.685""",Standard (Large),0.4497
B07RHL9K8B,"Men's Athletic Ankle Socks 3/5/6/7 Pack, Performance Comfort Low Cut Running Cushion Socks Arch Support L and XXL",ACTINPUT,Sports & Outdoors,$0,0,$12.99,$5.14,7.85,"249,960",54,68,1,Gofriendly,4.5,"""1.7"" x ""4.6"" x ""8.1""",Standard (Large),0.2491
B07TC2NSBS,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$5936.7,330,$17.99,$5.89,12.1,"14,922",430,65,1,Gofriendly,4.4,"""2.5197"" x ""6.6142"" x ""9.685""",Standard (Large),0.4497
B07R58B5LY,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$5936.7,330,$17.99,N.A.,N.A.,"15,745",430,45,1,Gofriendly,4.4,"""1.7"" x ""4.6"" x ""8.1""",,0.2491
B07R59DMY7,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$7555.8,420,$17.99,$5.89,12.1,"24,675",422,65,1,Gofriendly,4.4,"""1.7"" x ""4.6"" x ""8.1""",Standard (Large),0.2491
B07S9X6BD5,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$5127.15,285,$17.99,$5.89,12.1,"24,014",422,65,1,Gofriendly,4.4,"""1.7717"" x ""6.5709"" x ""11.1417""",Standard (Large),0.2646
B07PVYWHLP,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$5738.81,319,$17.99,$5.89,12.1,"18,945",422,45,1,Gofriendly,4.4,"""2.6"" x ""8.5"" x ""9.5""",Standard (Large),0.7496
B07SN186WC,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$7016.1,390,$17.99,$5.89,12.1,"13,334",430,65,1,Gofriendly,4.4,"""2.9"" x ""9.3"" x ""11.35""",Standard (Large),0.8289
B07TGGKHMD,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$7016.1,390,$17.99,$5.89,12.1,"12,905",430,65,1,Gofriendly,4.4,"""2.2"" x ""9.53"" x ""10.63""",Standard (Large),0.9502
B07SJQFPCZ,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$7016.1,390,$17.99,$5.89,12.1,"13,334",430,65,1,Gofriendly,4.4,"""2.5"" x ""8.1"" x ""10""",Standard (Large),0.7011
B073V2913L,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,"Clothing, Shoes & Jewelry",$15111.6,840,$17.99,$5.89,12.1,"25,035",428,65,1,Gofriendly,4.4,"""7.32"" x ""4.88"" x ""1.81""",Standard (Large),0.35
B07Q1BWVLB,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$3777.9,210,$17.99,$5.89,12.1,"24,058",422,45,1,Gofriendly,4.4,"""2.6"" x ""8.2"" x ""10""",Standard (Large),0.8003
B07TD4B8T1,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$6296.5,350,$17.99,$5.89,12.1,"24,675",422,65,1,Gofriendly,4.4,"""2.5197"" x ""6.6142"" x ""9.685""",Standard (Large),0.4497
B07S8VFN16,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$3777.9,210,$17.99,$5.89,12.1,"23,938",422,65,1,Gofriendly,4.4,"""1.7717"" x ""6.5709"" x ""11.1417""",Standard (Large),0.2646
B07SKST1KV,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$7016.1,390,$17.99,$5.89,12.1,"13,334",430,65,1,Gofriendly,4.4,"""2.3"" x ""8.1"" x ""9.9""",Standard (Large),0.7011
B07F7V3XZX,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$4857.3,270,$17.99,$5.89,12.1,"18,945",422,45,1,Gofriendly,4.4,"""2.4016"" x ""7.0866"" x ""9.7638""",Standard (Large),0.5666
B07DWRB8QW,Men's Low Cut Running Sock Cotton 3/7 Pack Performance Comfort No Show Athletic Cushion Socks Tab L and XXL,ACTINPUT,Sports & Outdoors,$3508.05,195,$17.99,$5.89,12.1,"24,675",422,65,1,Gofriendly,4.4,"""1.811"" x ""4.8819"" x ""7.3228""",Standard (Large),0.3505
B07MT1QZF5,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$24089.85,3015,$7.99,$4.39,3.6,"1,093",200,70,1,ACTINPUT SOCKS,4.3,"""1"" x ""4.25"" x ""5.25""",Standard (Large),0.0992
B07MK1RQP3,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$0,0,$10.99,$4.84,6.15,"336,855",206,70,1,ACTINPUT SOCKS,4.2,"""1"" x ""4.25"" x ""5.25""",Standard (Large),0.0992
B07J5KCV5S,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$0,0,$7.99,N.A.,N.A.,"7,448",203,50,1,ACTINPUT SOCKS,4.3,N.A.,,
B07FZZ2BJZ,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$0,0,$10.99,$4.84,6.15,"331,473",206,65,1,ACTINPUT SOCKS,4.2,"""1.6"" x ""7.2"" x ""11.3""",Standard (Large),0.3505
B07L5CYCS7,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$13211.1,1890,$6.99,$4.24,2.75,"2,104",199,70,1,ACTINPUT SOCKS,4.3,"""1.6929"" x ""5.315"" x ""10""",Standard (Large),0.6504
B0753BYG6H,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$3297,300,$10.99,N.A.,N.A.,"342,178",209,50,1,ACTINPUT SOCKS,4.3,"""2.5"" x ""2"" x ""2""",,0
B07MGFSCSV,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$7418.25,675,$10.99,$4.84,6.15,"342,178",209,70,1,ACTINPUT SOCKS,4.3,"""1.1"" x ""4.4"" x ""5.2""",Standard (Large),0.2006
B07MCSQR9D,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$0,0,$10.99,$4.84,6.15,"330,955",206,70,1,ACTINPUT SOCKS,4.2,"""1"" x ""4.25"" x ""5""",Standard (Large),0.0992
B07MGFSB2M,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$18097.35,2265,$7.99,$4.39,3.6,"1,658",201,70,1,ACTINPUT SOCKS,4.3,"""1.1"" x ""4.4"" x ""5.2""",Standard (Large),0.1499
B07RN3LWZV,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$0,0,$10.99,N.A.,N.A.,"329,640",206,70,1,ACTINPUT SOCKS,4.2,N.A.,,
B07MGFSGDS,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$0,0,$10.99,$4.84,6.15,"342,178",209,70,1,ACTINPUT SOCKS,4.3,"""1"" x ""4.25"" x ""5.25""",Standard (Large),0.2491
B07XNWMPQG,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$0,0,$10.99,$4.84,6.15,"339,645",209,70,1,ACTINPUT SOCKS,4.3,"""2.4"" x ""7"" x ""7.3""",Standard (Large),0.2006
B07MCSQB8Q,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$0,0,$10.99,N.A.,N.A.,"329,640",206,70,1,ACTINPUT SOCKS,4.2,N.A.,,
B07SQ8C2M7,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$1318.8,120,$10.99,$4.84,6.15,"333,005",206,70,1,ACTINPUT SOCKS,4.2,"""2.1"" x ""5.5"" x ""7""",Standard (Large),0.2491
B07M83XHM5,Plantar Fasciitis Socks with Arch Support for Men & Women - Best Compression Socks Foot Sleeve for Aching Feet & Heel Pain Relief,ACTINPUT,Sports & Outdoors,$824.25,75,$10.99,$4.84,6.15,"333,005",206,70,1,ACTINPUT SOCKS,4.2,"""1"" x ""4.25"" x ""5.25""",Standard (Large),0.1499
B07THZ6TQ2,"Sport Plantar Fasciitis Compression Socks Arch Support Ankle Socks - Best For Running, Athletic, and Travel",ACTINPUT,"Clothing, Shoes & Jewelry",$419.7,30,$13.99,$5.29,8.7,"309,915",21,65,1,ACTINPUT SOCKS,4.7,"""1.6929"" x ""5.315"" x ""10""",Standard (Large),0.6504
